CAT_PERIODO,CODIGO_UNICO,MRUN,GEN_ALU,FEC_NAC_ALU,EDAD_ALU,RANGO_EDAD,AÑO_ING_PRI_AÑO,SEM_ING_PRI_AÑO,AÑO_ING_CARR,SEM_ING_CARR,NOMB_TITULO_OBTENIDO,NOMB_GRADO_OBTENIDO,FECHA_OBTENCION_TITULO,TIPO_INST_1,TIPO_INST_2,TIPO_INST_3,COD_INST,NOMB_INST,COD_SEDE,NOMB_SEDE,COD_CARRERA,NOMB_CARRERA,NIVEL_GLOBAL,NIVEL_CARRERA_1,NIVEL_CARRERA_2,DUR_ESTUDIO_CARR,DUR_PROCESO_TIT,DUR_TOTAL_CARR,REGION_SEDE,PROVINCIA_SEDE,COMUNA_SEDE,JORNADA,MODALIDAD,VERSION,TIPO_PLAN_CARR,AREA_CINEUNESCO,OECD_AREA,OECD_SUBAREA,AREA_CARRERA_GENERICA_N
TIT_2019,I111S10C48J1V1,991408,1,199411,24,20 A 24 AÑOS,2014,1,2014,1,INGENIERO EN INFORMATICA, ,20190911,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,2193111,1,199204,27,25 A 29 AÑOS,2015,1,2017,1,INGENIERO EN INFORMATICA, ,20190403,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,3544128,1,199703,22,20 A 24 AÑOS,2015,1,2015,1,INGENIERO EN INFORMATICA, ,20190523,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,4808632,1,199705,22,20 A 24 AÑOS,2015,1,2015,1,INGENIERO EN INFORMATICA, ,20190709,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,8082781,1,199406,25,25 A 29 AÑOS,2014,1,2014,1,INGENIERO EN INFORMATICA, ,20190418,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,8733308,1,199511,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO EN INFORMATICA, ,20200110,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,11965569,1,199604,23,20 A 24 AÑOS,2015,1,2015,1,INGENIERO EN INFORMATICA, ,20200130,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,14545638,1,199301,26,25 A 29 AÑOS,2011,1,2014,2,INGENIERO EN INFORMATICA, ,20190926,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,14803663,1,199301,26,25 A 29 AÑOS,2011,1,2014,2,INGENIERO EN INFORMATICA, ,20190819,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,15516939,2,199608,22,20 A 24 AÑOS,2015,1,2015,1,INGENIERO EN INFORMATICA, ,20190705,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,15965965,1,199506,24,20 A 24 AÑOS,2014,1,2017,1,INGENIERO EN INFORMATICA, ,20190403,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,17228705,1,199212,26,25 A 29 AÑOS,2012,1,2012,1,INGENIERO EN INFORMATICA, ,20191223,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,17795097,1,199604,23,20 A 24 AÑOS,2014,1,2017,1,INGENIERO EN INFORMATICA, ,20190911,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,19128053,1,199003,29,25 A 29 AÑOS,2008,1,2008,1,INGENIERO EN INFORMATICA, ,20190422,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,19479090,1,199801,21,20 A 24 AÑOS,2016,1,2016,1,INGENIERO EN INFORMATICA, ,20191223,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,20809964,1,199603,23,20 A 24 AÑOS,2014,1,2016,2,INGENIERO EN INFORMATICA, ,20190320,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J1V1,23583010,1,199004,29,25 A 29 AÑOS,2014,1,2014,1,INGENIERO EN INFORMATICA, ,20190322,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,207836,1,199409,24,20 A 24 AÑOS,2015,1,2015,1,INGENIERO EN INFORMATICA, ,20190328,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,566685,2,199212,26,25 A 29 AÑOS,2014,1,2014,1,INGENIERO EN INFORMATICA, ,20190517,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,1077246,2,199602,23,20 A 24 AÑOS,2014,1,2016,1,INGENIERO EN INFORMATICA, ,20190720,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,1913476,2,199304,26,25 A 29 AÑOS,2011,1,2014,2,INGENIERO EN INFORMATICA, ,20191016,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,3624782,1,197707,41,40 Y MÁS AÑOS,2009,1,2009,1,INGENIERO EN INFORMATICA, ,20191217,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,5744011,1,199304,26,25 A 29 AÑOS,2011,1,2011,1,INGENIERO EN INFORMATICA, ,20191217,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,6397432,1,199106,28,25 A 29 AÑOS,2011,1,2011,1,INGENIERO EN INFORMATICA, ,20191217,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,9195313,1,199509,23,20 A 24 AÑOS,2014,1,2014,1,INGENIERO EN INFORMATICA, ,20190327,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,10768939,1,199105,28,25 A 29 AÑOS,2010,1,2014,1,INGENIERO EN INFORMATICA, ,20191217,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,11636043,1,199010,28,25 A 29 AÑOS,2010,1,2010,1,INGENIERO EN INFORMATICA, ,20190422,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,12186120,2,199412,24,20 A 24 AÑOS,2013,1,2015,1,INGENIERO EN INFORMATICA, ,20191223,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,13230120,1,199204,27,25 A 29 AÑOS,2010,1,2010,1,INGENIERO EN INFORMATICA, ,20190619,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,14608137,1,199512,23,20 A 24 AÑOS,2014,1,2017,1,INGENIERO EN INFORMATICA, ,20191223,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,18666993,1,199108,27,25 A 29 AÑOS,2011,1,2015,2,INGENIERO EN INFORMATICA, ,20191217,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,18899340,1,199204,27,25 A 29 AÑOS,2011,1,2014,2,INGENIERO EN INFORMATICA, ,20191016,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,19030508,2,199505,24,20 A 24 AÑOS,2014,1,2014,1,INGENIERO EN INFORMATICA, ,20190328,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,19058388,2,198602,33,30 A 34 AÑOS,2015,1,2017,1,INGENIERO EN INFORMATICA, ,20190926,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,19900950,1,199608,22,20 A 24 AÑOS,2014,1,2016,1,INGENIERO EN INFORMATICA, ,20200130,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,20848309,1,199503,24,20 A 24 AÑOS,2015,1,2015,1,INGENIERO EN INFORMATICA, ,20190509,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,22104407,1,199501,24,20 A 24 AÑOS,2014,1,2014,1,INGENIERO EN INFORMATICA, ,20190328,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,22129771,1,199112,27,25 A 29 AÑOS,2010,1,2010,1,INGENIERO EN INFORMATICA, ,20191217,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,24373820,1,198906,30,30 A 34 AÑOS,2011,1,2013,1,INGENIERO EN INFORMATICA, ,20191217,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S10C48J2V1,24432971,1,199706,22,20 A 24 AÑOS,2015,1,2017,1,INGENIERO EN INFORMATICA, ,20191205,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,10,SEDE PLAZA OESTE,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,SANTIAGO,CERRILLOS,VESPERTINO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
TIT_2019,I111S12C48J1V1,570226,1,199302,26,25 A 29 AÑOS,2015,1,2015,1,INGENIERO EN INFORMATICA, ,20190704,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,INSTITUTOS PROFESIONALES,111,IP DUOC UC,12,SEDE PUENTE ALTO,48,ingenieria en informatica,PREGRADO,PROFESIONAL SIN LICENCIATURA,CARRERAS PROFESIONALES,8,1,8,METROPOLITANA,CORDILLERA,PUENTE ALTO,DIURNO,PRESENCIAL,1,PLAN REGULAR,TECNOLOGÍA,CIENCIAS,INFORMÁTICA,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA
